행정구역별,연령별,1998 년,1999 년,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
서울특별시,59세,83159,80706,91192,109065,87209,85882,82685,91339,110877,105822,105499,102626,93141,129664,116711,129870,150605,139861,150116,147497,154800,162867,154658,147043,133214,137813
서울특별시,60세,74256,81208,78859,88463,105631,85086,84213,81332,89796,109193,103964,104156,103188,91039,127044,114474,127542,147472,136764,147029,144310,152404,159897,150552,143794,131053
서울특별시,61세,68308,72467,79230,76466,85695,102953,83476,82697,79798,88148,107063,102395,104593,101004,89094,124628,112417,124636,144313,133804,143745,141959,149721,155565,147097,141351
서울특별시,62세,63812,66640,70529,76818,73945,83297,100830,81951,81394,78497,86497,105262,102861,102315,98918,87322,122221,110051,121914,141178,130874,141460,139410,145718,151898,144609
서울특별시,63세,60484,62068,65042,68212,74155,71899,81607,98912,80576,79913,76909,85205,105654,100690,100125,96820,85679,119334,107645,119297,138260,128754,138976,135678,142472,149541
서울특별시,64세,52561,58858,60560,62756,65746,72207,70389,79916,97079,79066,78217,75542,85601,103271,98757,98094,95094,83747,116678,105263,116760,136069,126456,135149,132670,140281
서울특별시,65세,46039,51092,57487,58485,60563,63949,70754,69055,78296,95253,77468,76940,75871,83783,101311,96948,96354,93155,81961,114400,103128,114979,133512,122872,132104,130606
서울특별시,66세,43530,44892,49782,55533,56479,58952,62634,69334,67746,76607,93239,76206,77068,74146,82019,99381,95181,94226,91255,80233,111910,101482,112961,129750,119972,130134
서울특별시,67세,37126,42390,43553,48095,53566,54850,57538,61226,67776,66311,74967,91479,76096,75194,72512,80330,97469,93095,92072,89224,78386,110044,99591,109670,126652,118290
서울특별시,68세,36047,36026,41098,42077,46305,52114,53534,56294,59864,66341,64752,73604,91001,74243,73513,71025,78719,95131,90835,89871,87224,76918,107975,96459,107089,124747
서울특별시,69세,35111,35017,34911,39585,40465,44816,50744,52251,55003,58568,64649,63373,73231,88653,72439,71913,69544,76905,92833,88753,87818,85733,75455,104509,94039,105326
서울특별시,70세,32373,34021,33878,33594,37957,39166,43744,49383,50724,53606,57093,63105,62983,71243,86430,70798,70375,67767,75089,90591,86655,86235,83992,72768,102029,92368
서울특별시,71세,29256,31326,32854,32609,32149,36760,38023,42657,48086,49346,52183,55704,62636,61195,69443,84397,69173,68503,65982,73185,88400,84893,84540,81019,70901,100301
서울특별시,72세,25000,28273,30166,31416,31276,31034,35733,36988,41591,46780,47876,50948,55120,60783,59620,67721,82269,67211,66730,64285,71356,86715,83055,81368,78774,69598
서울특별시,73세,23620,23957,27092,28886,30086,30231,30062,34624,35854,40354,45556,46609,50385,53446,59091,58019,65960,79812,65391,64933,62630,69827,84766,80058,79086,77304
서울특별시,74세,21863,22574,22996,25897,27544,28820,29246,29109,33506,34704,39165,44297,46040,48728,51844,57326,56411,64075,77388,63515,63177,61120,68193,81356,77691,77477
서울특별시,75세,23429,20866,21577,21901,24566,26319,27805,28160,28255,32409,33661,37953,43633,44278,47015,50202,55563,54571,62084,74898,61641,61736,59529,65393,78998,76056
서울특별시,76세,21781,22287,19840,20497,20757,23477,25289,26709,27287,27211,31244,32503,37372,42013,42771,45327,48596,53650,52772,60021,72519,59938,59974,56989,63299,77140
서울특별시,77세,17975,20531,21078,18750,19146,19749,22404,24326,25691,26168,26237,30099,31915,35867,40400,41164,43781,46780,51775,50860,57783,70345,58114,57143,54985,61726
서울특별시,78세,16138,16919,19285,19750,17570,18057,18748,21482,23248,24447,25114,25242,29380,30441,34314,38703,39642,42051,44952,49861,48945,56062,67961,55201,54982,53348
서울특별시,79세,14150,15049,15812,17897,18448,16411,17038,17778,20519,22108,23379,23981,24635,28040,29111,32792,37078,37947,40378,43160,47719,47216,53952,64505,52751,53151
서울특별시,80세,12137,13014,13875,14594,16508,17209,15407,16266,16930,19387,20976,22403,23185,23382,26676,27777,31228,35347,36169,38593,41292,45815,45303,50879,61301,50902
서울특별시,81세,11888,11200,11978,12738,13407,15318,16163,14429,15218,15959,18337,19889,21739,21722,22069,25261,26357,29561,33524,34377,36763,39499,43763,42441,48198,58700
서울특별시,82세,10235,10805,10252,10885,11499,12315,14120,15095,13398,14158,14981,17314,19321,20439,20343,20811,23831,24918,27914,31713,32399,34909,37489,40784,39920,45877
서울특별시,83세,8254,9214,9772,9275,9861,10551,11343,13038,13875,12368,13108,13982,16739,17959,19122,19088,19570,22301,23338,26206,29710,30674,32947,34774,38021,37680
서울특별시,84세,7333,7343,8262,8654,8147,8811,9609,10435,12016,12722,11493,12132,13456,15399,16611,17772,17768,18218,20704,21753,24311,27939,28717,30260,32121,35672
서울특별시,85세,30726,6466,6491,7216,7621,7271,7915,8740,9470,10827,11553,10470,11589,12243,14093,15294,16395,16418,16809,19206,20073,22645,26011,26156,27784,29804
서울특별시,86세,-,5419,5653,5707,6269,6732,6487,7024,7862,8492,9716,10472,9849,10440,11176,12989,13972,14925,14956,15377,17581,18612,20923,23387,23610,25648
서울특별시,87세,-,4663,4699,4862,4936,5419,5884,5700,6176,6936,7555,8737,9984,8814,9373,10060,11857,12640,13516,13515,13961,16033,17100,18649,20869,21523
서울특별시,88세,-,3866,3933,3972,4181,4227,4675,5099,4982,5378,6071,6656,8306,8861,7824,8390,8967,10555,11429,12208,11997,12629,14573,15059,16429,18774
서울특별시,89세,-,2905,3213,3339,3330,3582,3595,4005,4407,4285,4676,5394,6281,7250,7849,6866,7394,7918,9357,10165,10782,10732,11268,12620,12956,14634
서울특별시,90세,-,2410,2404,2665,2723,2763,3021,3026,3360,3703,3627,4067,5117,5404,6343,6816,5977,6413,6907,8200,8836,9536,9536,9549,10670,11300
서울특별시,91세,-,1651,1943,1991,2112,2221,2269,2473,2552,2778,3139,3062,3877,4335,4635,5416,5950,5107,5522,5892,7080,7732,8391,8034,7810,9131
서울특별시,92세,-,1352,1301,1524,1575,1678,1778,1858,2058,2073,2263,2600,2949,3258,3623,3932,4606,5055,4324,4695,5004,6115,6722,6808,6511,6569
서울특별시,93세,-,833,1067,1024,1181,1262,1335,1432,1481,1633,1667,1868,2549,2417,2715,3075,3327,3825,4229,3589,3893,4258,5239,5324,5459,5341
서울특별시,94세,-,653,630,814,781,919,971,1031,1131,1170,1294,1358,2000,2077,1982,2235,2602,2812,3171,3501,2991,3207,3615,4100,4086,4468
서울특별시,95세,-,1613,1684,1665,1775,1926,2118,2322,2538,2757,927,1019,1435,1609,1710,1606,1852,2154,2312,2569,2895,2451,2662,2617,3043,3233
서울특별시,96세,-,-,-,-,-,-,-,-,-,-,693,735,1201,1173,1305,1398,1329,1540,1793,1851,2092,2420,2031,1832,1858,2360
서울특별시,97세,-,-,-,-,-,-,-,-,-,-,428,533,922,963,967,1103,1157,1090,1239,1436,1507,1753,1995,1379,1232,1387
서울특별시,98세,-,-,-,-,-,-,-,-,-,-,328,315,766,753,791,810,928,950,913,1010,1178,1241,1423,1257,921,887
서울특별시,99세,-,-,-,-,-,-,-,-,-,-,226,237,616,613,617,697,676,773,801,736,818,977,1069,835,764,670
서울특별시,100세 이상,-,-,-,-,-,-,-,-,-,-,411,471,3523,3586,3926,4266,4671,5037,5475,5519,5843,6244,6792,1643,1292,1448
부산광역시,계,3829098,3817270,3796506,3770536,3730125,3691445,3666345,3638293,3611992,3587439,3564577,3543030,3567910,3550963,3538484,3527635,3519401,3513777,3498529,3470653,3441453,3413841,3391946,3350380,3317812,3293362
부산광역시,0세,40333,38474,38410,33217,28423,28058,26392,23877,24082,26615,25105,23751,25796,26295,27241,24825,25165,25731,23906,20494,18531,16478,14785,14112,13792,12620
부산광역시,1세,44707,42071,39687,39763,34178,29271,29252,27347,24941,25158,27558,26122,24593,27056,27423,28646,25811,26379,26766,24546,21375,19173,17149,15294,14862,14371
부산광역시,2세,47529,44322,41495,39225,39116,33882,29190,29123,27179,24724,24879,27481,26031,24626,27079,27636,28779,26059,26409,26663,24529,21401,19312,17336,15580,15046
부산광역시,3세,48858,47236,43808,41089,38701,38630,33616,29075,29083,27158,24557,24841,27466,26083,24766,27190,27781,28866,26100,26164,26554,24411,21565,19420,17495,15703
부산광역시,4세,50135,48658,46580,43362,40451,38377,38452,33504,29055,28920,27007,24499,24784,27592,26144,24907,27278,27963,28863,25913,26104,26500,24563,21616,19543,17620
부산광역시,5세,50777,49978,48260,46177,42843,40121,38163,38340,33385,28933,28776,26942,24410,24820,27666,26261,25002,27481,27971,28685,25834,26130,26588,24566,21678,19562
부산광역시,6세,52816,50580,49763,47977,45784,42651,40110,38002,38426,33367,28912,28826,26945,24495,24950,27840,26289,25214,27394,27748,28642,25864,26220,26603,24621,21787
부산광역시,7세,51575,52545,50213,49447,47462,45503,42424,39882,37826,38349,33122,28785,28700,26909,24533,25031,27907,26404,25249,27241,27672,28565,25895,26226,26654,24689
부산광역시,8세,47018,51338,52129,49855,49050,47102,45374,42250,39870,37639,38135,33164,28759,28697,26967,24558,25090,28002,26417,25022,27226,27662,28642,25835,26284,26730
부산광역시,9세,48606,46833,51040,51954,49468,48799,46979,45158,42151,39716,37534,38149,33126,28749,28665,27031,24665,25128,28012,26256,24975,27137,27637,28603,25868,26275
부산광역시,10세,48412,48497,46728,50893,51783,49289,48652,46829,45216,41952,39619,37528,38061,33053,28786,28693,27073,24795,25147,27829,26227,24926,27143,27599,28577,25885
부산광역시,11세,48618,48344,48317,46575,50759,51625,49330,48588,46808,45024,41863,39652,37466,38062,33158,28892,28801,27192,24762,25013,27726,26230,24917,27111,27619,28593
부산광역시,12세,50680,48541,48240,48264,46607,50676,51810,49404,48678,46781,45051,42018,39680,37526,38035,33279,28975,28868,27141,24646,24976,27664,26210,24871,27072,27617
부산광역시,13세,53863,50550,48418,48154,48195,46477,50825,51684,49395,48546,46639,45024,42011,39705,37605,38093,33320,29064,28852,27049,24584,24908,27637,26161,24848,27042
부산광역시,14세,56891,53682,50439,48231,48007,48130,46417,50692,51702,49236,48432,46643,45028,41894,39722,37619,38182,33342,28991,28719,26973,24532,24901,27555,26096,24792
부산광역시,15세,65373,56897,53633,50293,48169,48017,48172,46379,50687,51513,49223,48462,46755,44955,41865,39759,37726,38182,33282,28824,28605,26892,24453,24838,27455,26014
부산광역시,16세,73682,65219,56689,53265,50052,48008,47862,47912,46198,50439,51317,49105,48368,46553,44941,41869,39761,37673,38088,33157,28741,28483,26732,24286,24694,27317
부산광역시,17세,78538,73480,65000,56355,53046,49859,47793,47759,47756,46028,50324,51133,49121,48244,46504,44880,41831,39750,37607,37918,33069,28714,28427,26663,24296,24633
부산광역시,18세,78743,78036,73067,64408,56051,52543,49512,47588,47463,47488,45807,50026,50934,48800,47985,46391,44739,41833,39588,37434,37790,32955,28586,28360,26619,24362
부산광역시,19세,76964,78139,77340,72151,63715,55330,52101,49168,47201,46986,47280,45338,49682,50708,48721,48030,46361,44804,41752,39455,37454,37936,33008,28661,28658,27084
부산광역시,20세,65863,76308,77444,76334,71171,62953,54850,51684,48625,46710,46722,46970,45376,49723,50802,48710,48311,46711,44836,41907,39632,37583,38289,33193,28925,29044
부산광역시,21세,69826,65458,75539,76497,75449,70428,62594,54492,51188,48065,46412,46532,46986,45265,49761,50976,48923,48556,46832,44966,42068,40046,38075,38734,33934,29619
부산광역시,22세,66387,69167,64733,74791,75393,74505,69819,62155,53909,50734,47878,46250,46549,47059,45461,50069,51306,49340,48753,46950,45384,42794,40894,39021,39972,35075
부산광역시,23세,69717,65349,67720,63407,73219,74154,73168,68519,60675,52653,50015,47183,45917,45872,46663,45232,49791,51083,49096,48615,47003,45628,43225,41000,39322,40456
부산광역시,24세,73702,68444,63746,66011,61626,71299,72333,71507,66196,58959,51508,48877,46418,45146,45106,46037,44665,49353,50489,48657,47937,46634,45148,42738,40266,38909
부산광역시,25세,74662,71866,66225,61761,63881,59625,69211,70354,68693,64258,57381,50072,47970,45260,44242,44139,45056,43769,48356,49413,47714,46820,45707,44129,41542,39187
부산광역시,26세,72745,72249,68989,63620,59018,61055,57427,66657,67293,66092,61967,55389,48736,46452,43852,42897,42994,43947,42718,47343,47895,46057,45717,44021,42681,40059
부산광역시,27세,73433,70212,69099,65791,60581,56252,58598,55109,63525,64572,63718,59746,53759,47035,44732,42617,41749,42123,42764,41735,45853,46539,44860,44285,42629,41443
부산광역시,28세,70252,71198,67280,66403,62600,57857,54011,56345,52890,61435,62386,61737,58384,52175,45583,43581,41561,40819,41303,41886,40543,44469,45393,43903,43162,41509
부산광역시,29세,69460,68374,68737,64955,63602,60012,55967,52158,54421,51238,59523,60465,60417,56595,50572,44384,42541,40813,40052,40319,40708,39579,43679,44525,42965,42286
부산광역시,30세,68812,68055,66301,66915,62668,61514,58435,54441,50755,52922,49937,57798,59490,58849,55133,49522,43447,41888,40009,39039,39294,39715,39083,42887,43858,42296
부산광역시,31세,65235,67673,66383,64957,64913,60970,60263,57227,53267,49599,51645,48669,57054,58100,57506,54056,48833,42702,41212,39207,38091,38430,39330,38549,42443,43299
부산광역시,32세,60926,64520,66261,65125,63253,63305,59821,59138,56385,52268,48397,50600,48354,56179,57177,56615,53481,48317,42126,40312,38376,37252,38016,38858,38030,41931
부산광역시,33세,63210,60266,63523,65478,63561,61844,62342,58970,58394,55585,51324,47567,50375,47711,55333,56436,56073,53043,47864,41524,39533,37629,36901,37579,38426,37636
부산광역시,34세,61999,62499,59444,62690,64179,62308,61007,61330,58471,57658,54865,50677,47426,49931,47126,54787,56048,55714,52528,47131,40752,38889,37399,36625,37348,38091
부산광역시,35세,61941,61394,61555,58673,61570,63152,61647,60420,60646,57783,57032,54274,50773,47176,49543,46749,54505,55723,55259,51805,46481,40241,38656,37079,36411,37091
